Sample	Genome	Coverage	Resolution	Score
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	200000	0.0696679992941
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	1000000	0.117271254407
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	1000000	40000	0.00011245534427
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	1000000	200000	0.00223621827065
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	1000000	1000000	0.0383903439922
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	2000000	40000	0.00031842746305
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	2000000	200000	0.00638461137854
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	2000000	1000000	0.0611246852815
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	5000000	40000	0.00140530600069
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	5000000	200000	0.0196640531158
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	5000000	1000000	0.0893097687054
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	10000000	40000	0.00391245332729
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	10000000	200000	0.0369531689565
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	10000000	1000000	0.104219843917
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	20000000	40000	0.00910066517663
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	20000000	200000	0.0572353778574
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	20000000	1000000	0.11379344521
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	0	40000	0.0106040508211
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	0	200000	0.0644900355545
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	0	1000000	0.12004883148
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	1000000	40000	0.000101980888652
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	1000000	200000	0.00229319115013
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	1000000	1000000	0.0396299927018
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	2000000	40000	0.000283475908815
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	2000000	200000	0.00638814921803
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	2000000	1000000	0.0631627153491
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	5000000	40000	0.0012081057188
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	5000000	200000	0.0195892136623
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	5000000	1000000	0.0924174469402
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	10000000	40000	0.00330507096757
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	10000000	200000	0.0364999229675
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	10000000	1000000	0.108334723654
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	20000000	40000	0.00769850762254
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	20000000	200000	0.0560174211912
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	20000000	1000000	0.117265132692
GSE87112_hg38_Lung_HindIII_Rep1	hg38	0	40000	0.00341654359546
GSE87112_hg38_Lung_HindIII_Rep1	hg38	0	200000	0.0362544161089
GSE87112_hg38_Lung_HindIII_Rep1	hg38	0	1000000	0.0861296771792
GSE87112_hg38_Lung_HindIII_Rep1	hg38	1000000	40000	5.14013371067e-05
GSE87112_hg38_Lung_HindIII_Rep1	hg38	1000000	200000	0.00144244925631
GSE87112_hg38_Lung_HindIII_Rep1	hg38	1000000	1000000	0.0287195403938
GSE87112_hg38_Lung_HindIII_Rep1	hg38	2000000	40000	0.000157928203009
GSE87112_hg38_Lung_HindIII_Rep1	hg38	2000000	200000	0.00424199533254
GSE87112_hg38_Lung_HindIII_Rep1	hg38	2000000	1000000	0.0472841522764
GSE87112_hg38_Lung_HindIII_Rep1	hg38	5000000	40000	0.000637868504855
GSE87112_hg38_Lung_HindIII_Rep1	hg38	5000000	200000	0.0134763280476
GSE87112_hg38_Lung_HindIII_Rep1	hg38	5000000	1000000	0.0691766244264
GSE87112_hg38_Lung_HindIII_Rep1	hg38	10000000	40000	0.00185692473914
GSE87112_hg38_Lung_HindIII_Rep1	hg38	10000000	200000	0.0262425138272
GSE87112_hg38_Lung_HindIII_Rep1	hg38	10000000	1000000	0.0810040168037
GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	40000	0.00578197451353
GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	200000	0.0338864437151
GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	1000000	0.0857253055068
GSE87112_hg38_Lung_HindIII_Rep2	hg38	1000000	40000	0.00014863232734
GSE87112_hg38_Lung_HindIII_Rep2	hg38	1000000	200000	0.00176762444146
GSE87112_hg38_Lung_HindIII_Rep2	hg38	1000000	1000000	0.0269954553647
GSE87112_hg38_Lung_HindIII_Rep2	hg38	2000000	40000	0.00040106046049
GSE87112_hg38_Lung_HindIII_Rep2	hg38	2000000	200000	0.00487087357024
GSE87112_hg38_Lung_HindIII_Rep2	hg38	2000000	1000000	0.0453653849839
GSE87112_hg38_Lung_HindIII_Rep2	hg38	5000000	40000	0.0015978269066
GSE87112_hg38_Lung_HindIII_Rep2	hg38	5000000	200000	0.0148278845458
GSE87112_hg38_Lung_HindIII_Rep2	hg38	5000000	1000000	0.0690166432868
GSE87112_hg38_Lung_HindIII_Rep2	hg38	10000000	40000	0.00401065959294
GSE87112_hg38_Lung_HindIII_Rep2	hg38	10000000	200000	0.0273035322183
GSE87112_hg38_Lung_HindIII_Rep2	hg38	10000000	1000000	0.0812894782396
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	40000	0.00202613099962
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	200000	0.0231637158637
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	1000000	0.0856271872547
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	1000000	40000	8.49447188138e-05
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	1000000	200000	0.0015950599525
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	1000000	1000000	0.0309004659395
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	2000000	40000	0.000205976479589
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	2000000	200000	0.00438031494825
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	2000000	1000000	0.05013339121
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	5000000	40000	0.000846296007206
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	5000000	200000	0.012990988769
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	5000000	1000000	0.073404816328
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	40000	0.00144458298384
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	200000	0.0204540955271
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	1000000	0.0850123798624
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	1000000	40000	9.34689323524e-05
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	1000000	200000	0.00205427775254
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	1000000	1000000	0.0349812708108
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	2000000	40000	0.000247982563903
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	2000000	200000	0.00544824816113
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	2000000	1000000	0.0545914628047
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	5000000	40000	0.000878828804074
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	5000000	200000	0.0147338292673
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	5000000	1000000	0.0773745858651
