Sample	Genome	Noise	Resolution	Score
GSE48592_hg38_GM12878_HindIII_Rep2	hg38	750	1000000	0.0995639236223
GSE49017_mm10_AST_HindIII_Rep1	mm10	0	40000	0.0359456339105
GSE49017_mm10_AST_HindIII_Rep1	mm10	0	200000	0.135041781814
GSE49017_mm10_AST_HindIII_Rep1	mm10	0	1000000	0.192600117543
GSE49017_mm10_AST_HindIII_Rep1	mm10	1	40000	0.0359117568642
GSE49017_mm10_AST_HindIII_Rep1	mm10	1	200000	0.134979378798
GSE49017_mm10_AST_HindIII_Rep1	mm10	1	1000000	0.192584324339
GSE49017_mm10_AST_HindIII_Rep1	mm10	5	40000	0.0357689487295
GSE49017_mm10_AST_HindIII_Rep1	mm10	5	200000	0.134713385246
GSE49017_mm10_AST_HindIII_Rep1	mm10	5	1000000	0.192539554225
GSE49017_mm10_AST_HindIII_Rep1	mm10	10	40000	0.0355775589201
GSE49017_mm10_AST_HindIII_Rep1	mm10	10	200000	0.134393588815
GSE49017_mm10_AST_HindIII_Rep1	mm10	10	1000000	0.192469012818
GSE49017_mm10_AST_HindIII_Rep1	mm10	20	40000	0.0352077986374
GSE49017_mm10_AST_HindIII_Rep1	mm10	20	200000	0.133723601428
GSE49017_mm10_AST_HindIII_Rep1	mm10	20	1000000	0.192349860155
GSE49017_mm10_AST_HindIII_Rep1	mm10	50	40000	0.0340648621186
GSE49017_mm10_AST_HindIII_Rep1	mm10	50	200000	0.131579117662
GSE49017_mm10_AST_HindIII_Rep1	mm10	50	1000000	0.191958719695
GSE49017_mm10_AST_HindIII_Rep1	mm10	100	40000	0.0321400761585
GSE49017_mm10_AST_HindIII_Rep1	mm10	100	200000	0.127906194244
GSE49017_mm10_AST_HindIII_Rep1	mm10	100	1000000	0.191158828087
GSE49017_mm10_AST_HindIII_Rep1	mm10	200	40000	0.0282719946995
GSE49017_mm10_AST_HindIII_Rep1	mm10	200	200000	0.119840719105
GSE49017_mm10_AST_HindIII_Rep1	mm10	200	1000000	0.189165042042
GSE49017_mm10_AST_HindIII_Rep1	mm10	350	40000	0.0222083817583
GSE49017_mm10_AST_HindIII_Rep1	mm10	350	200000	0.105591687229
GSE49017_mm10_AST_HindIII_Rep1	mm10	350	1000000	0.185245477788
GSE49017_mm10_AST_HindIII_Rep1	mm10	500	40000	0.0160003759028
GSE49017_mm10_AST_HindIII_Rep1	mm10	500	200000	0.0880012890981
GSE49017_mm10_AST_HindIII_Rep1	mm10	500	1000000	0.178829855121
GSE49017_mm10_AST_HindIII_Rep1	mm10	750	40000	0.00623266301874
GSE49017_mm10_AST_HindIII_Rep1	mm10	750	200000	0.0481783121398
GSE49017_mm10_AST_HindIII_Rep1	mm10	750	1000000	0.155190305527
GSE49017_mm10_AST_HindIII_Rep2	mm10	0	40000	0.0314668791704
GSE49017_mm10_AST_HindIII_Rep2	mm10	0	200000	0.140474815849
GSE49017_mm10_AST_HindIII_Rep2	mm10	0	1000000	0.204348182786
GSE49017_mm10_AST_HindIII_Rep2	mm10	1	40000	0.0314314879493
GSE49017_mm10_AST_HindIII_Rep2	mm10	1	200000	0.140403915376
GSE49017_mm10_AST_HindIII_Rep2	mm10	1	1000000	0.204326444662
GSE49017_mm10_AST_HindIII_Rep2	mm10	5	40000	0.0312913105398
GSE49017_mm10_AST_HindIII_Rep2	mm10	5	200000	0.140103700086
GSE49017_mm10_AST_HindIII_Rep2	mm10	5	1000000	0.20426108493
GSE49017_mm10_AST_HindIII_Rep2	mm10	10	40000	0.0311163401102
GSE49017_mm10_AST_HindIII_Rep2	mm10	10	200000	0.139752944332
GSE49017_mm10_AST_HindIII_Rep2	mm10	10	1000000	0.204177934611
GSE49017_mm10_AST_HindIII_Rep2	mm10	20	40000	0.0307796791175
GSE49017_mm10_AST_HindIII_Rep2	mm10	20	200000	0.139055620546
GSE49017_mm10_AST_HindIII_Rep2	mm10	20	1000000	0.204007248824
GSE49017_mm10_AST_HindIII_Rep2	mm10	50	40000	0.0297384071714
GSE49017_mm10_AST_HindIII_Rep2	mm10	50	200000	0.13687382213
GSE49017_mm10_AST_HindIII_Rep2	mm10	50	1000000	0.203467861047
GSE49017_mm10_AST_HindIII_Rep2	mm10	100	40000	0.027991264713
GSE49017_mm10_AST_HindIII_Rep2	mm10	100	200000	0.133014273938
GSE49017_mm10_AST_HindIII_Rep2	mm10	100	1000000	0.202383756233
GSE49017_mm10_AST_HindIII_Rep2	mm10	200	40000	0.0243954576928
GSE49017_mm10_AST_HindIII_Rep2	mm10	200	200000	0.124585274774
GSE49017_mm10_AST_HindIII_Rep2	mm10	200	1000000	0.200179293523
GSE49017_mm10_AST_HindIII_Rep2	mm10	350	40000	0.019001734831
GSE49017_mm10_AST_HindIII_Rep2	mm10	350	200000	0.109481081344
GSE49017_mm10_AST_HindIII_Rep2	mm10	350	1000000	0.195566802871
GSE49017_mm10_AST_HindIII_Rep2	mm10	500	40000	0.0135662634203
GSE49017_mm10_AST_HindIII_Rep2	mm10	500	200000	0.0911108890043
GSE49017_mm10_AST_HindIII_Rep2	mm10	500	1000000	0.18833898206
GSE49017_mm10_AST_HindIII_Rep2	mm10	750	40000	0.00511696826922
GSE49017_mm10_AST_HindIII_Rep2	mm10	750	200000	0.0494963420939
GSE49017_mm10_AST_HindIII_Rep2	mm10	750	1000000	0.161933407744
GSE49017_mm10_NSC_HindIII_Rep1	mm10	0	40000	0.0125536111801
GSE49017_mm10_NSC_HindIII_Rep1	mm10	0	200000	0.0564549190324
GSE49017_mm10_NSC_HindIII_Rep1	mm10	0	1000000	0.115417532178
GSE49017_mm10_NSC_HindIII_Rep1	mm10	1	40000	0.0125372566759
GSE49017_mm10_NSC_HindIII_Rep1	mm10	1	200000	0.0564195279435
GSE49017_mm10_NSC_HindIII_Rep1	mm10	1	1000000	0.115396284981
GSE49017_mm10_NSC_HindIII_Rep1	mm10	5	40000	0.0124723701824
GSE49017_mm10_NSC_HindIII_Rep1	mm10	5	200000	0.0562522792874
GSE49017_mm10_NSC_HindIII_Rep1	mm10	5	1000000	0.115313407298
GSE49017_mm10_NSC_HindIII_Rep1	mm10	10	40000	0.0123962178586
GSE49017_mm10_NSC_HindIII_Rep1	mm10	10	200000	0.0560543705376
GSE49017_mm10_NSC_HindIII_Rep1	mm10	10	1000000	0.115229180801
GSE49017_mm10_NSC_HindIII_Rep1	mm10	20	40000	0.0122413321106
GSE49017_mm10_NSC_HindIII_Rep1	mm10	20	200000	0.0556155455798
GSE49017_mm10_NSC_HindIII_Rep1	mm10	20	1000000	0.114983821468
GSE49017_mm10_NSC_HindIII_Rep1	mm10	50	40000	0.0117660270041
GSE49017_mm10_NSC_HindIII_Rep1	mm10	50	200000	0.0542789666871
GSE49017_mm10_NSC_HindIII_Rep1	mm10	50	1000000	0.114120258767
GSE49017_mm10_NSC_HindIII_Rep1	mm10	100	40000	0.0109691894441
GSE49017_mm10_NSC_HindIII_Rep1	mm10	100	200000	0.051921354252
GSE49017_mm10_NSC_HindIII_Rep1	mm10	100	1000000	0.112693080829
GSE49017_mm10_NSC_HindIII_Rep1	mm10	200	40000	0.00938986631719
GSE49017_mm10_NSC_HindIII_Rep1	mm10	200	200000	0.047057917774
GSE49017_mm10_NSC_HindIII_Rep1	mm10	200	1000000	0.109367001347
GSE49017_mm10_NSC_HindIII_Rep1	mm10	350	40000	0.00704467689519
GSE49017_mm10_NSC_HindIII_Rep1	mm10	350	200000	0.0389248375969
GSE49017_mm10_NSC_HindIII_Rep1	mm10	350	1000000	0.10306971311
GSE49017_mm10_NSC_HindIII_Rep1	mm10	500	40000	0.00484632042545
GSE49017_mm10_NSC_HindIII_Rep1	mm10	500	200000	0.0299195005894
GSE49017_mm10_NSC_HindIII_Rep1	mm10	500	1000000	0.0938200483158
GSE49017_mm10_NSC_HindIII_Rep1	mm10	750	40000	0.00171303214188
GSE49017_mm10_NSC_HindIII_Rep1	mm10	750	200000	0.0132649641797
GSE49017_mm10_NSC_HindIII_Rep1	mm10	750	1000000	0.067465548849
GSE49017_mm10_NSC_HindIII_Rep2	mm10	0	40000	0.00959688494779
GSE49017_mm10_NSC_HindIII_Rep2	mm10	0	200000	0.045442624699
GSE49017_mm10_NSC_HindIII_Rep2	mm10	0	1000000	0.105042373598
GSE49017_mm10_NSC_HindIII_Rep2	mm10	1	40000	0.00958378384531
GSE49017_mm10_NSC_HindIII_Rep2	mm10	1	200000	0.045413424791
GSE49017_mm10_NSC_HindIII_Rep2	mm10	1	1000000	0.105000387843
GSE49017_mm10_NSC_HindIII_Rep2	mm10	5	40000	0.00953558372033
GSE49017_mm10_NSC_HindIII_Rep2	mm10	5	200000	0.0452542799414
GSE49017_mm10_NSC_HindIII_Rep2	mm10	5	1000000	0.104887828316
GSE49017_mm10_NSC_HindIII_Rep2	mm10	10	40000	0.00947559314722
GSE49017_mm10_NSC_HindIII_Rep2	mm10	10	200000	0.0450488081036
GSE49017_mm10_NSC_HindIII_Rep2	mm10	10	1000000	0.104694990359
GSE49017_mm10_NSC_HindIII_Rep2	mm10	20	40000	0.0093469192369
GSE49017_mm10_NSC_HindIII_Rep2	mm10	20	200000	0.0446586471151
GSE49017_mm10_NSC_HindIII_Rep2	mm10	20	1000000	0.104413335823
GSE49017_mm10_NSC_HindIII_Rep2	mm10	50	40000	0.00897304915903
GSE49017_mm10_NSC_HindIII_Rep2	mm10	50	200000	0.0434622883537
GSE49017_mm10_NSC_HindIII_Rep2	mm10	50	1000000	0.103423926334
GSE49017_mm10_NSC_HindIII_Rep2	mm10	100	40000	0.00832956349559
GSE49017_mm10_NSC_HindIII_Rep2	mm10	100	200000	0.041427004284
GSE49017_mm10_NSC_HindIII_Rep2	mm10	100	1000000	0.101806889891
GSE49017_mm10_NSC_HindIII_Rep2	mm10	200	40000	0.0070751461993
GSE49017_mm10_NSC_HindIII_Rep2	mm10	200	200000	0.0371617246644
GSE49017_mm10_NSC_HindIII_Rep2	mm10	200	1000000	0.09825383985
GSE49017_mm10_NSC_HindIII_Rep2	mm10	350	40000	0.00527723856286
GSE49017_mm10_NSC_HindIII_Rep2	mm10	350	200000	0.0303844217053
GSE49017_mm10_NSC_HindIII_Rep2	mm10	350	1000000	0.0914589013476
GSE49017_mm10_NSC_HindIII_Rep2	mm10	500	40000	0.00360805966332
GSE49017_mm10_NSC_HindIII_Rep2	mm10	500	200000	0.0231027053116
GSE49017_mm10_NSC_HindIII_Rep2	mm10	500	1000000	0.0822427085505
GSE49017_mm10_NSC_HindIII_Rep2	mm10	750	40000	0.00128070900748
GSE49017_mm10_NSC_HindIII_Rep2	mm10	750	200000	0.00989395664588
GSE49017_mm10_NSC_HindIII_Rep2	mm10	750	1000000	0.056454701157
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.0660813101596
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.121001911274
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.177325535295
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	1	40000	0.0660494847738
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	1	200000	0.12098552445
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	1	1000000	0.17731360449
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	5	40000	0.0659254675605
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	5	200000	0.120881988359
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	5	1000000	0.177266302399
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	10	40000	0.0657876218334
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	10	200000	0.120751633501
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	10	1000000	0.177199356577
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	20	40000	0.0654696708653
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	20	200000	0.120498485685
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	20	1000000	0.177095921647
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	50	40000	0.0644802932857
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	50	200000	0.119724292864
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	50	1000000	0.176772412945
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	100	40000	0.0628151391421
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	100	200000	0.118323452795
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	100	1000000	0.176190326007
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	200	40000	0.0590782011441
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	200	200000	0.115101756885
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	200	1000000	0.174958248407
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	350	40000	0.0525072125493
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	350	200000	0.108712473061
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	350	1000000	0.172408464156
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	500	40000	0.0441535790803
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	500	200000	0.0999491048508
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	500	1000000	0.167586194954
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	750	40000	0.0249497328351
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	750	200000	0.0734025525755
GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	750	1000000	0.151584410785
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	0	40000	0.081044578569
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	0	200000	0.13374139789
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	0	1000000	0.157080304493
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	1	40000	0.0810148111438
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	1	200000	0.13371416061
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	1	1000000	0.157074733933
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	5	40000	0.0808885601942
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	5	200000	0.133643003191
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	5	1000000	0.157066576541
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	10	40000	0.0807192632956
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	10	200000	0.133537360465
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	10	1000000	0.157042857802
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	20	40000	0.0803834850646
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	20	200000	0.133334850573
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	20	1000000	0.157000865721
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	50	40000	0.0793167642009
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	50	200000	0.132683212608
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	50	1000000	0.156664199441
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	100	40000	0.0774955001355
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	100	200000	0.131462731948
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	100	1000000	0.156380004781
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	200	40000	0.0734967224124
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	200	200000	0.128712594391
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	200	1000000	0.155747847015
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	350	40000	0.0662662850803
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	350	200000	0.12348777053
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	350	1000000	0.15423554524
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	500	40000	0.0569446293912
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	500	200000	0.115884059838
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	500	1000000	0.152275732273
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	750	40000	0.0340337907855
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	750	200000	0.0911946359645
GSE52457_hg38_H1-ES_HindIII_Rep2	hg38	750	1000000	0.144320043413
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	40000	0.126809692368
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	200000	0.17167971858
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	0	1000000	0.166064519373
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	1	40000	0.126767669407
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	1	200000	0.17166153503
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	1	1000000	0.166066172345
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	5	40000	0.126611255407
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	5	200000	0.171589815516
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	5	1000000	0.166045241774
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	10	40000	0.126412458992
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	10	200000	0.171492466403
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	10	1000000	0.165943943765
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	20	40000	0.125990603979
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	20	200000	0.171309784739
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	20	1000000	0.16589740336
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	50	40000	0.124734317832
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	50	200000	0.170724923703
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	50	1000000	0.165830837216
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	100	40000	0.122517614624
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	100	200000	0.169689924126
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	100	1000000	0.165576730632
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	200	40000	0.117531406884
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	200	200000	0.167325232203
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	200	1000000	0.165311820289
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	350	40000	0.108150858106
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	350	200000	0.162538785302
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	350	1000000	0.164286513827
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	500	40000	0.0956670186972
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	500	200000	0.155439368536
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	500	1000000	0.162808616709
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	750	40000	0.0619887508503
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	750	200000	0.130166983875
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep1	hg38	750	1000000	0.15538898416
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	40000	0.131415779536
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	200000	0.17385002893
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	0	1000000	0.164987852677
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	1	40000	0.131377196035
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	1	200000	0.173833371939
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	1	1000000	0.164982641316
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	5	40000	0.131216075473
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	5	200000	0.173759333984
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	5	1000000	0.164978683036
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	10	40000	0.131010733705
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	10	200000	0.173662968807
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	10	1000000	0.164975962235
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	20	40000	0.130601563773
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	20	200000	0.173493768888
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	20	1000000	0.164945237248
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	50	40000	0.129341884464
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	50	200000	0.172984428447
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	50	1000000	0.164861956399
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	100	40000	0.127117967873
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	100	200000	0.17195660249
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	100	1000000	0.164729408861
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	200	40000	0.122051235109
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	200	200000	0.169778402305
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	200	1000000	0.164311127477
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	350	40000	0.112660388253
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	350	200000	0.165197711679
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	350	1000000	0.163511957249
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	500	40000	0.100045820784
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	500	200000	0.158265326333
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	500	1000000	0.162164669873
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	750	40000	0.0655014374968
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	750	200000	0.13367633544
GSE52457_hg38_H1-MesenchymalStem_HindIII_Rep2	hg38	750	1000000	0.155985766348
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	0	40000	0.0829460474766
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	0	200000	0.134483807187
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	0	1000000	0.158101018931
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	1	40000	0.0829096378886
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	1	200000	0.134459937877
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	1	1000000	0.158109539493
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	5	40000	0.0827399038756
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	5	200000	0.134345348158
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	5	1000000	0.15809896101
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	10	40000	0.0825333726538
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	10	200000	0.134202270089
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	10	1000000	0.158066038614
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	20	40000	0.0821216298074
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	20	200000	0.133925696227
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	20	1000000	0.158026070366
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	50	40000	0.0808438661794
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	50	200000	0.133051716122
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	50	1000000	0.157832077354
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	100	40000	0.0786238890838
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	100	200000	0.131467494504
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	100	1000000	0.157450588537
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	200	40000	0.0737320967546
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	200	200000	0.127743288854
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	200	1000000	0.156649277338
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	350	40000	0.0651180353403
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	350	200000	0.120717742245
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	350	1000000	0.154909242358
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	500	40000	0.0545091959115
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	500	200000	0.111202618693
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	500	1000000	0.152234555841
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	750	40000	0.030252753653
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	750	200000	0.0822046328387
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep1	hg38	750	1000000	0.141505975693
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	40000	0.0908983412853
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	200000	0.12356367025
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	1000000	0.160245355424
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	1	40000	0.0908630939674
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	1	200000	0.123537490635
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	1	1000000	0.160233344214
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	5	40000	0.0907124594575
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	5	200000	0.123448607566
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	5	1000000	0.160230763755
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	10	40000	0.0905392890207
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	10	200000	0.123329795257
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	10	1000000	0.16021822887
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	20	40000	0.0901702183321
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	20	200000	0.123069581509
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	20	1000000	0.160141318073
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	50	40000	0.0891074537074
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	50	200000	0.122273111093
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	50	1000000	0.159829564334
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	100	40000	0.0871470426234
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	100	200000	0.120849407241
GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	100	1000000	0.159466958602
